,chroma_stft_mean,chroma_stft_var,chroma_cens_mean,chroma_cens_var,chroma_cqt_mean,chroma_cqt_var,melspectrogram_mean,melspectrogram_var,mfcc_mean,mfcc_var,rms_mean,rms_var,spec_bandwith_mean,spec_bandwith_var,spec_centroid_mean,spec_centroid_var,spec_contrast_mean,spec_contrast_var,spec_flatness_mean,spec_flatness_var,spec_rolloff_mean,spec_rolloff_var,tonnetz_mean,tonnetz_var,crossing_rate_mean,crossing_rate_var,labels
10,0.303993284702301,0.09470293670892715,0.25565161873580516,0.017975583171095846,0.45101451873779297,0.0691014751791954,6.665277004241943,4629.24462890625,-4.597745895385742,4797.65673828125,0.14286506175994873,0.00920027680695057,1512.3102651538218,145008.80509723132,1409.9552556449528,205666.8386950411,21.094673943145814,67.80984525580293,0.0012445971369743347,3.836486484942725e-06,2765.9008052675463,1427843.9419451917,0.013696607174902068,0.012058619129649126,0.06295882576856149,0.0004415341143935523,blues
11,0.36715206503868103,0.10232875496149063,0.22009359127156836,0.03489214441451714,0.31615129113197327,0.0761723443865776,1.6115165948867798,404.25091552734375,-8.56982707977295,8308.5224609375,0.0657406896352768,0.002499910304322839,1756.7797951648831,220626.7919778174,1352.6596654421637,512135.08985637454,20.806443641033542,53.835503111596694,0.00328078493475914,7.577495853183791e-05,2880.7778626196346,2933408.1822738056,0.05103963992565727,0.0206083124506144,0.043930584759280744,0.0018957123722602104,blues
12,0.26939111948013306,0.09390164911746979,0.25223764015257977,0.019709506223591033,0.41930514574050903,0.07043327391147614,3.9493842124938965,1468.1282958984375,-2.1730213165283203,5591.37255859375,0.11904605478048325,0.004052797332406044,1567.5652250221797,45236.5113641162,1360.6411972395076,257065.39001023042,22.135715777506615,45.42735386986893,0.0007674354710616171,1.1607677379288361e-06,2738.6387375833815,952898.8673584291,-0.02205975056040221,0.01414901886961997,0.06909500676720805,0.002380562343826463,blues
13,0.2647128105163574,0.09117574244737625,0.25482030494432223,0.018399945521415963,0.46803852915763855,0.06813248246908188,3.944868326187134,2268.6435546875,-1.768235206604004,5143.05859375,0.113169826567173,0.00418891804292798,1828.0392544027368,78278.56675801531,1324.2932181481008,171474.9931197409,21.419758234197882,50.7546197036754,0.0011908821761608124,1.5895911928964779e-06,2710.269200442285,1074400.2790944183,-0.03842606556937184,0.006960442659916026,0.0514017032820959,0.001255387820866968,blues
14,0.32903632521629333,0.10811145603656769,0.2531918928419485,0.019227198732444602,0.466093510389328,0.07011062651872635,1.488224744796753,328.44635009765625,-5.838667869567871,9271.4169921875,0.06705453246831894,0.00271696993149817,1705.519298617154,96584.44336663376,1171.8482269140325,147278.5458929142,21.62806215006197,42.540416159361776,0.00047074249596334994,1.4757553401523182e-07,2344.2463815073957,877596.5561965703,-0.012051177326150067,0.008030467050185532,0.045036675850734724,0.001559970831725131,blues
15,0.2696904242038727,0.09498938173055649,0.2603747323870481,0.015538332067706417,0.46756982803344727,0.06722752004861832,1.9534192085266113,568.64111328125,-4.250705242156982,6240.31396484375,0.08062402158975601,0.002828972414135933,1731.1642811796812,81354.26151039764,1420.3651651340074,199958.97848447433,21.367670901059086,44.73368099704934,0.0011032507754862309,1.2493766234911163e-06,2929.964494815835,700098.9740263968,-0.015582244379351809,0.007446006540635969,0.06370125495456304,0.0019409896600481654,blues
16,0.30418556928634644,0.09849298000335693,0.2701865441838218,0.01033256467533704,0.5087804198265076,0.064548060297966,1.928324818611145,294.7738342285156,-3.6583590507507324,6136.7275390625,0.081471748650074,0.002641043160110712,1825.797959693914,116774.73569917656,1454.9639409755137,152317.12353169668,21.065897048310305,50.08232963386575,0.001300859497860074,1.278316744901531e-06,3009.460817412268,1010620.0146504345,0.006224235575502906,0.008511694005265235,0.06134406117072699,0.0014187982635001817,blues
17,0.3021240234375,0.09334568679332733,0.26327237587482716,0.014020989434557062,0.4788223206996918,0.06270173192024231,2.4113729000091553,507.2279968261719,-1.5120521783828735,7135.5634765625,0.09330607950687408,0.0021507665514945984,1410.984259420963,69795.44290932038,1088.8442297527454,231640.77780551524,21.723377893894558,40.356286789678,0.0004600378160830587,3.762924336569995e-07,2134.9929420134863,1081720.0846632489,0.003023187128540956,0.008099359287137946,0.048326248912412995,0.0008451654661521953,blues
18,0.2699322998523712,0.09765774011611938,0.2509527635184878,0.020356043815767288,0.46457868814468384,0.07648659497499466,2.094857931137085,1023.8916015625,-4.779738426208496,6354.328125,0.07970637083053589,0.002956253942102194,2054.529510695353,145776.74136690111,1537.5876985238351,193102.06004686933,21.723589550557097,55.038952985772625,0.0014776174211874604,2.3077113837643992e-06,3495.51500643489,1827899.5217823065,-0.025266301104447685,0.009326230181159124,0.056141769987432324,0.0017222051542408522,blues
19,0.25732481479644775,0.09596329927444458,0.2636027792247544,0.013846908118318735,0.44457316398620605,0.06403517723083496,2.565458297729492,525.406005859375,-3.6241087913513184,6663.74267578125,0.09765975177288055,0.0025750913191586733,1481.3188804548583,46970.54320427838,1195.4703757774462,249522.94116088207,21.486266356019396,42.42430913417486,0.0006415893440134823,8.956084798228403e-07,2235.264725474913,1208028.7244568255,0.011323343959765428,0.009877210635086264,0.05888603900812065,0.001798326376787047,blues
20,0.3026116192340851,0.09432913362979889,0.2665215431822943,0.012299600353061782,0.5020477175712585,0.061591073870658875,1.7920135259628296,354.2434997558594,-3.4012484550476074,5887.17822265625,0.07547449320554733,0.002498623449355364,1911.3145801760033,88916.80173303405,1390.301557556794,102976.4842849368,20.078770330332667,51.655517955545676,0.0016522411024197936,1.82834560291667e-06,3006.1717163935614,945949.5195886401,0.013811047539050327,0.008260576355566396,0.05258634232405259,0.000616229079623275,blues
21,0.3211003839969635,0.10329228639602661,0.23983003518039406,0.025814887558704265,0.40730491280555725,0.07127135246992111,2.8467984199523926,558.2086791992188,-1.7148122787475586,7922.35693359375,0.10113207995891571,0.0032283971086144447,1481.0580892453968,70086.82817114482,1046.5500105240203,291480.2783535921,22.154408106731996,41.76881970040271,0.00039645700599066913,3.3907693364199076e-07,1830.330592463022,1349215.1357746774,-0.044131370675969325,0.009790906259788968,0.047907452387857694,0.0023313094290948392,blues
22,0.30653679370880127,0.09799996763467789,0.251661950967249,0.019999595768691262,0.44099730253219604,0.0677766501903534,3.4469246864318848,861.081298828125,-0.5273814797401428,6669.09423828125,0.1134258508682251,0.003685632487758994,1497.9642587628882,59015.188359969005,1155.7812208677883,314209.2921764598,22.29029712417633,46.0955560867184,0.00042173670954070985,2.0182378079880436e-07,2169.033055847593,1332253.5737815758,-0.014661907999053881,0.01004336770061655,0.05856995903422274,0.0028679686061733804,blues
23,0.28082266449928284,0.09115664660930634,0.24108227385949565,0.02521267056406848,0.3901883363723755,0.07126104086637497,2.9605467319488525,439.0079345703125,-4.316356182098389,6318.59814453125,0.10203516483306885,0.0035658790729939938,1497.6915639530437,51624.60782262381,1209.9878628924062,131778.37255623942,21.832939923441973,37.50727084472982,0.0005482897977344692,3.357785942625924e-07,2521.741260785238,610094.041455844,0.017174102251855332,0.015164941760562312,0.052467009860788866,0.0010877847348502296,blues
24,0.26311221718788147,0.09999284893274307,0.22443843850262993,0.03296072065583455,0.3612701892852783,0.0789666399359703,2.1943418979644775,357.33428955078125,-3.8941988945007324,8200.236328125,0.08694726973772049,0.0025105595123022795,1447.8898990912116,53783.806039541334,1120.0194669331925,176458.38354515238,21.7259650407811,35.79419251731761,0.0003224234387744218,1.6735087626784662e-07,2323.820647839327,1140579.4042218493,-0.022725329212182184,0.01175774134571126,0.04727604770881671,0.0010789939313289771,blues
25,0.29095974564552307,0.09107570350170135,0.2488960591183933,0.021384085088666595,0.40672463178634644,0.06286860257387161,2.4110147953033447,1079.0606689453125,-2.167252540588379,7022.7890625,0.0892152190208435,0.0031132218427956104,1463.217701555025,37692.267055427365,1109.3527843880802,138699.68824639297,21.030231400439217,39.68789029394015,0.0003999181790277362,9.609195927851033e-08,2243.3417583562937,838237.5909233721,-0.030975327909258252,0.009398050041665404,0.051697390999613305,0.0013392659740276058,blues
26,0.2783784568309784,0.09501466900110245,0.22671315941871162,0.03193447667971918,0.3680432140827179,0.07567644864320755,2.669095754623413,5138.671875,-5.697253704071045,8111.279296875,0.07711019366979599,0.005945712793618441,1573.5002754703678,84832.42179441992,1198.459084542923,161879.86399984235,21.974294641198263,38.651324458516925,0.0004546165291685611,2.735316684265854e-07,2477.275945747535,994270.4002301504,-0.02025887891409789,0.012286738077705743,0.05197268646075019,0.001486869460338792,blues
27,0.28870731592178345,0.09412780404090881,0.22209397647608095,0.03400759894637533,0.334055632352829,0.07557352632284164,2.366928815841675,325.2373352050781,-4.785892486572266,6167.3564453125,0.09581015259027481,0.002195351989939809,1494.954574989433,43476.23437848085,1391.841952007111,200234.0307430312,23.025399134062422,34.462037197395404,0.00045088143087923527,1.988766769045469e-07,2811.698414388776,541206.8790100182,0.010307334416695289,0.02335392023882487,0.07241441294470224,0.002545686800946762,blues
28,0.2761554718017578,0.0988733321428299,0.23562991029076633,0.027811878709698746,0.38131776452064514,0.0759996548295021,2.9776721000671387,671.2593994140625,-3.9620726108551025,7156.021484375,0.0996667742729187,0.004145585931837559,1399.0968254764116,52928.58699674784,1115.728201941125,105720.79788882234,21.407568386525273,38.375129762843606,0.00037265513674356043,2.0548951340515487e-07,2290.6465251595127,637938.2803918109,-0.01621007459171564,0.011421882674099059,0.04801998743232792,0.0008165978609675527,blues
29,0.2803565561771393,0.10562121868133545,0.22632574823255475,0.032109989020307574,0.33930328488349915,0.08214599639177322,4.779882431030273,1975.556884765625,-9.013734817504883,5655.5927734375,0.1247364804148674,0.004812354221940041,2189.9858650908577,185296.921350833,1648.8351694525165,712342.5937978833,26.455322190277556,78.97093320262533,0.0014890776947140694,1.474488090025261e-05,3759.8921136347158,4161772.395261595,-0.00012454103650550038,0.018921948228028663,0.05289486961040216,0.0032474412544681052,blues
30,0.26319387555122375,0.09437291324138641,0.21460548265673987,0.03727782014700107,0.3070458769798279,0.08439049869775772,7.563991546630859,3485.61328125,-6.984854221343994,4958.8662109375,0.17006206512451172,0.0031879544258117676,2004.2106632641949,269867.23465612216,1379.1893819362376,550980.4017765276,26.843687726529605,74.26683140603434,0.0006982599734328687,3.080955139012076e-06,3016.513649216937,4575644.369918288,0.03485099854996261,0.027287249317467507,0.039366118039443156,0.0009455695718301325,blues
31,0.25355321168899536,0.0992514118552208,0.19996158116153873,0.04334869939271071,0.27942201495170593,0.08239702135324478,6.169347763061523,2273.55712890625,-9.736781120300293,5324.29736328125,0.15151764452457428,0.0031898915767669678,1973.410537701726,234462.80563857526,1330.715617463902,352281.5432760046,27.930864415848383,68.44281788234436,0.0005796187906526029,3.438982730585849e-06,2898.7888132613107,3710386.844401176,0.011425804608783138,0.03506878290299559,0.04294722484048724,0.0010961764349717974,blues
32,0.27624478936195374,0.09736710786819458,0.19176854871610682,0.0465581570566515,0.24976691603660583,0.0882636159658432,3.3400843143463135,1013.8547973632812,-11.87502670288086,7978.466796875,0.10132135450839996,0.003950803074985743,1883.0429032287782,284143.66373493685,1309.3824080697566,756062.6123472486,26.988943524511114,66.9875568672381,0.0012302328832447529,1.634957516216673e-05,2763.1862560723607,4687546.708614083,0.08629503491278114,0.05498107431593385,0.03938839846771075,0.003158095633297049,blues
33,0.2606353163719177,0.09478374570608139,0.20341190431109504,0.04195693051786725,0.2721785306930542,0.0788915827870369,4.707505702972412,1256.1875,-9.884631156921387,6073.0810546875,0.13321350514888763,0.0022522350773215294,2075.5012632225817,275222.7549017482,1430.4924328152892,700841.7801608089,27.165771619047316,73.37121830025518,0.0008047100272960961,4.594599431584356e-06,3245.4683874709976,5568942.084190831,0.016692334781567748,0.03697522396383233,0.04197368341550657,0.001439137164341991,blues
34,0.2623637914657593,0.09914527088403702,0.22512460274816729,0.032652246570813205,0.329101026058197,0.0822276696562767,5.065548896789551,1401.330322265625,-8.463581085205078,5175.38671875,0.13593539595603943,0.003222694853320718,2157.3630489633447,161000.51007903682,1537.0980205512037,341078.33324624086,26.882590822416244,74.53599973724447,0.000891343632247299,3.023443241545465e-06,3602.423279799884,3714412.4813151923,0.010360593300708291,0.025818495737990693,0.04570244525812065,0.0006911724510794357,blues
35,0.2883848249912262,0.09655050933361053,0.241624912730519,0.024950734881302422,0.40214917063713074,0.07979638874530792,7.851378917694092,2819.350830078125,-5.053562164306641,3938.525634765625,0.17337872087955475,0.003346121171489358,2096.692972758199,246870.0934660482,1506.8728757224978,414007.0986589316,26.877048556475124,71.76866178789342,0.0009744797716848552,2.858729430954554e-06,3404.1862470091355,4183767.9598576603,0.009729650411923332,0.014608333629642213,0.04541997474381284,0.0005739812926893613,blues
36,0.23339812457561493,0.0949423611164093,0.2059188773948254,0.040930749265788206,0.2799965441226959,0.08105392009019852,10.358543395996094,6084.869140625,-8.88045597076416,4741.4892578125,0.19774682819843292,0.004709623754024506,1908.0921517329518,194302.55033987112,1247.355029710244,263810.97148638277,27.366078971647358,70.80750770431564,0.0004499142523854971,1.2710672763205366e-06,2620.1894667198376,3027437.9190302356,-0.015611502570128626,0.03499332702592826,0.03690734060808198,0.00034853728629918835,blues
37,0.24863409996032715,0.09798499196767807,0.2176211795715368,0.03597435553522627,0.3194040358066559,0.08369054645299911,1.6203458309173584,427.21514892578125,-14.245318412780762,9893.841796875,0.0691884383559227,0.0022329380735754967,1682.8353076545034,200192.74010069878,1188.3081417864566,369484.3723813123,26.615383665380413,57.959345680456416,0.00043468925287015736,1.1254478522459976e-06,2339.291912884281,2993313.3929831735,0.007417236551019368,0.03060959208361486,0.048163866130123745,0.001272015312079556,blues
38,0.2658880949020386,0.09705249220132828,0.21727686717299724,0.03612409632482105,0.3142071068286896,0.08565371483564377,7.573524475097656,3285.332275390625,-6.081345081329346,4510.1630859375,0.16808383166790009,0.003920259885489941,2141.0122340704725,222537.0867498889,1514.1006734453883,551966.1366241381,27.195260742803693,69.07691346548724,0.0010878023458644748,1.0622161425999366e-05,3451.915682551479,4234637.942534398,-0.013990096016835716,0.027250817794207127,0.044373172249613305,0.0020144301429024895,blues
39,0.2552458643913269,0.09715034812688828,0.19298738159559034,0.046089203878211325,0.24673102796077728,0.0820096954703331,2.3572089672088623,753.6729125976562,-15.202138900756836,8491.4443359375,0.08586248010396957,0.0026275399141013622,1709.0839761116579,330182.2983401515,1151.0089925770378,514842.39001679013,26.368849304337125,64.56032457514806,0.000777226232457906,1.2205128768982831e-05,2311.446966538573,3921596.9464694015,0.017620494655403572,0.06061142752720277,0.03532089858855375,0.0009460119121801402,blues
40,0.3979959189891815,0.08051037788391113,0.27769030103380843,0.006221430045086191,0.5971242785453796,0.0426844097673893,4.08833646774292,337.9806823730469,4.537017822265625,2411.272705078125,0.13489198684692383,0.0007773483521305025,2356.806513929841,50239.39058646682,2272.4395473323143,202304.92918724625,21.300212828784737,84.10541777316999,0.005724778398871422,1.8277640265296213e-05,5108.215360353828,581497.1936437058,-0.006518228928978279,0.0031563289984532636,0.09764303279679042,0.0013824106742667992,blues
41,0.3868677318096161,0.08541976660490036,0.2682619876384557,0.011368839321598363,0.4771431088447571,0.05513739585876465,3.7827446460723877,307.8644714355469,5.142114639282227,2194.63720703125,0.12916584312915802,0.0008704163483344018,2463.3082687467954,80088.45135859877,2390.39009977241,306621.42710083653,21.792983044054854,87.32678221925865,0.0076074255630373955,4.2688323446782306e-05,5403.435075587297,953674.780141989,0.0011090598976797876,0.007606894346716692,0.10226074596384377,0.001595798596373276,blues
42,0.3775384724140167,0.0924280434846878,0.2435500601602295,0.024016701529281922,0.37699246406555176,0.07187201827764511,2.752016067504883,247.7098388671875,3.264169216156006,3374.16943359375,0.11100128293037415,0.0005274098366498947,2367.518780747192,47313.15890893413,2301.609667012493,205198.4100250261,23.42488479121242,74.16522566350002,0.0038875865284353495,1.436174352420494e-05,5187.578453541908,563372.8107697476,-0.01934852608323342,0.02105963034647482,0.09782391966357308,0.0018260240252338587,blues
43,0.39892059564590454,0.08515430241823196,0.2744015599441162,0.008037117233568947,0.513249397277832,0.05421164259314537,3.7525177001953125,297.3176574707031,4.1995720863342285,2412.929443359375,0.12738555669784546,0.0013212010962888598,2372.127373624907,60288.40892688924,2155.8796287547634,188051.86412867944,20.79960034568095,88.7237376973554,0.006467208731919527,2.0603811208275147e-05,5011.574078270011,938313.8686261212,-0.004231440264789953,0.005972672790126387,0.08717463022041763,0.0012249031617383162,blues
44,0.390174925327301,0.08630983531475067,0.2713762679165882,0.009688254544997488,0.5125893950462341,0.052198104560375214,4.221334457397461,472.8393249511719,5.342735767364502,2242.211669921875,0.13632091879844666,0.0004739772411994636,2375.2487029331346,53001.83469753556,2278.9612516967195,170895.90413021046,21.736179171654467,88.59757436616425,0.005397253204137087,1.4353347978612874e-05,5198.59486024507,569656.8624221928,-0.005285315922704244,0.005105564880740224,0.09252533171403712,0.0009024755703477607,blues
45,0.4294368028640747,0.08997831493616104,0.27427548246151084,0.008106293053838755,0.5353776812553406,0.05161772668361664,5.316563129425049,1019.0202026367188,4.371363162994385,3500.45654296875,0.14835843443870544,0.0007081437506712973,2290.4071318859023,65373.92010501165,1739.134032915427,144924.34715422598,21.936153534025287,67.03560777587315,0.0016980449436232448,1.4956569884816417e-06,4551.141569841212,819701.5838043663,-0.010529509757208682,0.005230703227758162,0.048048310010634185,0.00026618744156701264,blues
46,0.38796746730804443,0.09517322480678558,0.2587872751246711,0.016362479566881114,0.45497584342956543,0.06640905141830444,2.6510508060455322,291.86224365234375,1.6633634567260742,4060.95166015625,0.10260163247585297,0.0009464111062698066,2361.735333192992,92593.22592437359,1913.0115998173114,331561.4884446087,21.420880474663903,70.51049140797693,0.0032153248321264982,1.3780456356471404e-05,4777.823081315255,1288782.0210480066,-0.0074668502722348064,0.011225777497628658,0.05845780162412993,0.0009074450402103902,blues
47,0.3364204168319702,0.08610301464796066,0.23321813103028372,0.028942636692074742,0.3506820797920227,0.06940925866365433,2.962892532348633,218.6438446044922,0.9250409007072449,3174.112060546875,0.11225929111242294,0.0005268389359116554,2310.140449418874,44071.26194011174,2013.0116652479728,162717.6851023251,22.395970794955097,75.05439452682779,0.003196191508322954,1.0033074431703426e-05,4848.826029129205,581237.4882712215,-0.037348327487271925,0.024751622594905136,0.07532370818832174,0.0008400964618032157,blues
48,0.3795294463634491,0.08357182890176773,0.26806752733969846,0.011473134119313342,0.47686198353767395,0.057504117488861084,3.389883041381836,205.66622924804688,4.02876091003418,2421.128173828125,0.12396910786628723,0.0009199082851409912,2204.3318445721256,80022.31036699441,2148.1976094245806,166440.62383990356,21.612736884668454,81.45490490259787,0.0057325283996760845,2.8328478947514668e-05,4672.197141005656,822963.9626290969,-0.008107491754100318,0.008929642474502975,0.09876687270398299,0.0013097469386016863,blues
49,0.27757537364959717,0.09071314334869385,0.2137259272015416,0.03765456137517467,0.32267504930496216,0.079189732670784,1.9356284141540527,139.25942993164062,-3.0749638080596924,6961.89111328125,0.08858688175678253,0.0004576867795549333,1904.547956584331,169975.63552682794,1318.1914651872387,412214.0912466068,22.555105330073633,50.67864751393972,0.0010642734123393893,9.324356142315082e-06,3044.8831863580335,3072570.8991920575,-0.03752792345637111,0.0381747716997041,0.039961269818252126,0.000759941091522924,blues
50,0.4009360373020172,0.08968078345060349,0.2776694471370166,0.006233011459956912,0.6067811846733093,0.04347321018576622,8.065455436706543,2111.223388671875,7.4073357582092285,2152.95458984375,0.1823381781578064,0.003966720309108496,2081.878471910416,73530.22721346102,1945.5331078931836,147556.66201620235,21.135632284254843,83.50266947815808,0.004335533361881971,1.5719548173365183e-05,4174.593627646462,808287.5608549964,-0.002518075398523864,0.0029811687722994993,0.08579060022718484,0.0012194024196383187,blues
51,0.3936876654624939,0.08524231612682343,0.2772576805229144,0.006461511924386853,0.5756698846817017,0.04661118611693382,8.625234603881836,1601.7972412109375,7.691342830657959,1953.3316650390625,0.19667555391788483,0.0017043458065018058,1928.1088183371203,73970.44667098798,1977.2342507767992,137042.5444211947,21.55830019226636,82.80246584191694,0.004595556296408176,2.25304756895639e-05,3943.4489309926043,695711.9878753909,0.012020828131529576,0.004248321844246583,0.10660165313225058,0.000946205608834699,blues
52,0.33900776505470276,0.09550774842500687,0.2387961939947733,0.02630971106694392,0.37864941358566284,0.07066702842712402,2.7832179069519043,701.646240234375,0.10930647701025009,6205.74365234375,0.09888217598199844,0.00299455295316875,1670.850631825415,189283.6405756852,1443.810106160443,448667.8080381746,22.662808115598363,49.567163722803876,0.0020177217666059732,1.800325117073953e-05,3070.713037902407,2083901.4730817815,0.06418938236429611,0.013605167848987253,0.0671879531612529,0.0030837184552870347,blues
53,0.41244474053382874,0.08582232892513275,0.2748971229251339,0.007764905140817164,0.5899994373321533,0.047924790531396866,6.2921977043151855,1231.013916015625,5.037047386169434,2236.91796875,0.16834376752376556,0.0036813481710851192,1954.4902598720166,84781.63522695268,2171.445862789447,169962.4035873301,21.65813476448442,80.15683695600971,0.00595385255292058,4.638989776140079e-05,4237.319698466502,745781.1811767778,-0.006049716294530889,0.002892147658977503,0.1328151434406419,0.002348147700226341,blues
54,0.45274579524993896,0.07943608611822128,0.27549411548671726,0.007436325665524624,0.6003456115722656,0.045052800327539444,9.134201049804688,1842.4295654296875,8.82681655883789,1942.60986328125,0.2009461224079132,0.0035625691525638103,1987.383148016622,74075.66376842675,2030.6571856229584,220828.04030263607,20.8828242166655,89.21563522402192,0.005865622777491808,5.2933326514903456e-05,4063.388705862094,847685.7813903174,0.005584359390175433,0.0029489269870752906,0.10339893597737819,0.0019149243979982205,blues
55,0.43293654918670654,0.08772909641265869,0.2770610128663867,0.006570528482785255,0.6240189075469971,0.04079394415020943,6.065699577331543,1641.7288818359375,4.96715784072876,2469.3134765625,0.15774165093898773,0.004302954766899347,1976.383234757624,79101.18122405183,2032.0018592307463,190960.74860891033,21.23123582867296,78.31613474459408,0.004766665864735842,3.5317629226483405e-05,4023.561439602668,772257.0573819947,0.010595806612340856,0.0021338500687150294,0.11311924485208817,0.0025288062349315557,blues
56,0.3910510241985321,0.089746855199337,0.2451733820714131,0.023223346056998214,0.40880483388900757,0.0726359635591507,4.9457011222839355,1572.576171875,3.1678528785705566,3340.75146484375,0.1378711462020874,0.0032705054618418217,2052.506249848791,119966.19966401008,1811.7712543400935,347388.64709946763,23.36742663706906,69.05279296449034,0.0035245029721409082,3.487067442620173e-05,3928.8186765878772,1515993.2993991845,0.03490745155384314,0.016819501290742382,0.07550308451759474,0.001698276613367128,blues
